run_id,filename,test,random_seed,traffic_pattern,workload,cache_policy,compiler_opt,clock_mhz,noc_virtual_channels,throughput_mb_s,average_latency_ns,execution_time_s,temperature_c,functional_coverage_pct,Outcome,Failure_Type,failure_signature,outcome_source,outcome_confidence,parse_conflict,is_truncated,config_id,extra_fields,cpu_mode,l2_cache_kb,dma_channels,axi_data_width,axi_burst_len,outstanding_txns,snoop_enable,ecc_enable,prefetch_enable,iommu_enable,voltage_mv,packet_size_bytes,irq_rate_khz
RUN_004603,RUN_004603.log,noc_fabric_stress,233318,burst,light,write_back,O0,1200,4,708.9,233.95,5.493,50,91.02,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0921,"{""code_coverage_pct"": [90.24], ""memory_latency_ns"": [200], ""soc_block"": [""NOC""], ""transaction_count"": [17109]}",power_save,512,2,32,16,32,0,1,1,0,800,2048,10
RUN_004604,RUN_004604.log,noc_fabric_stress,241237,burst,light,write_back,O0,1200,4,730.41,231.63,8.049,50,94.22,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0921,"{""code_coverage_pct"": [96.33], ""memory_latency_ns"": [200], ""soc_block"": [""NOC""], ""transaction_count"": [5002]}",power_save,512,2,32,16,32,0,1,1,0,800,2048,10
RUN_004605,RUN_004605.log,noc_fabric_stress,249156,burst,light,write_back,O0,1200,4,673.6,233.61,7.819,50,93.17,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0921,"{""code_coverage_pct"": [92.56], ""memory_latency_ns"": [200], ""soc_block"": [""NOC""], ""transaction_count"": [21426]}",power_save,512,2,32,16,32,0,1,1,0,800,2048,10
RUN_004606,RUN_004606.log,cpu_exception_random,217499,uniform,medium,write_through,O2,1200,2,597.02,153.28,9.859,75,95.49,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0922,"{""code_coverage_pct"": [93.8], ""memory_latency_ns"": [130], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [15938]}",performance,512,4,128,64,4,0,1,1,0,900,128,150
RUN_004607,RUN_004607.log,cpu_exception_random,225418,uniform,medium,write_through,O2,1200,2,692.74,152.77,7.237,75,96.28,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0922,"{""code_coverage_pct"": [92.41], ""memory_latency_ns"": [130], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [12945]}",performance,512,4,128,64,4,0,1,1,0,900,128,150
RUN_004608,RUN_004608.log,cpu_exception_random,233337,uniform,medium,write_through,O2,1200,2,765.31,148.86,6.035,75,93.42,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0922,"{""code_coverage_pct"": [90.88], ""memory_latency_ns"": [130], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [19060]}",performance,512,4,128,64,4,0,1,1,0,900,128,150
RUN_004609,RUN_004609.log,cpu_exception_random,241256,uniform,medium,write_through,O2,1200,2,661.86,160.4,5.505,75,96.01,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0922,"{""code_coverage_pct"": [89.66], ""memory_latency_ns"": [130], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [14442]}",performance,512,4,128,64,4,0,1,1,0,900,128,150
RUN_004610,RUN_004610.log,cpu_exception_random,249175,uniform,medium,write_through,O2,1200,2,585.14,144.6,7.095,75,94.23,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0922,"{""code_coverage_pct"": [92.01], ""memory_latency_ns"": [130], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [19130]}",performance,512,4,128,64,4,0,1,1,0,900,128,150
RUN_004611,RUN_004611.log,cache_snoop_stress,217518,random,throughput_sensitive,write_through,O0,800,4,528.82,122.88,8.394,50,99.58,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0923,"{""code_coverage_pct"": [92.39], ""memory_latency_ns"": [100], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [24984]}",performance,1024,2,128,64,4,1,1,0,0,850,1024,100
RUN_004612,RUN_004612.log,cache_snoop_stress,225437,random,throughput_sensitive,write_through,O0,800,4,717.75,138.18,8.196,50,93.05,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0923,"{""code_coverage_pct"": [91.2], ""memory_latency_ns"": [100], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [19040]}",performance,1024,2,128,64,4,1,1,0,0,850,1024,100
RUN_004613,RUN_004613.log,cache_snoop_stress,233356,random,throughput_sensitive,write_through,O0,800,4,648.38,127.97,8.916,50,96.18,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0923,"{""code_coverage_pct"": [90.11], ""memory_latency_ns"": [100], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [16374]}",performance,1024,2,128,64,4,1,1,0,0,850,1024,100
RUN_004614,RUN_004614.log,cache_snoop_stress,241275,random,throughput_sensitive,write_through,O0,800,4,753.31,114.02,9.326,50,94.56,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0923,"{""code_coverage_pct"": [91.79], ""memory_latency_ns"": [100], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [20115]}",performance,1024,2,128,64,4,1,1,0,0,850,1024,100
RUN_004615,RUN_004615.log,cache_snoop_stress,249194,random,throughput_sensitive,write_through,O0,800,4,479.75,132.77,6.967,50,99.8,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0923,"{""code_coverage_pct"": [95.77], ""memory_latency_ns"": [100], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [17485]}",performance,1024,2,128,64,4,1,1,0,0,850,1024,100
RUN_004616,RUN_004616.log,gpu_memory_stress,217537,uniform,light,write_through,O0,800,8,707.41,117.53,8.346,25,93.43,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0924,"{""code_coverage_pct"": [92.18], ""memory_latency_ns"": [100], ""soc_block"": [""GPU""], ""transaction_count"": [14843]}",balanced,2048,8,64,16,4,1,1,1,1,850,1024,50
RUN_004617,RUN_004617.log,gpu_memory_stress,225456,uniform,light,write_through,O0,800,8,629.24,117.18,7.265,25,94.43,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0924,"{""code_coverage_pct"": [92.62], ""memory_latency_ns"": [100], ""soc_block"": [""GPU""], ""transaction_count"": [17362]}",balanced,2048,8,64,16,4,1,1,1,1,850,1024,50
RUN_004618,RUN_004618.log,gpu_memory_stress,233375,uniform,light,write_through,O0,800,8,553.69,131.9,6.283,25,94.25,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0924,"{""code_coverage_pct"": [91.16], ""memory_latency_ns"": [100], ""soc_block"": [""GPU""], ""transaction_count"": [18851]}",balanced,2048,8,64,16,4,1,1,1,1,850,1024,50
RUN_004619,RUN_004619.log,gpu_memory_stress,241294,uniform,light,write_through,O0,800,8,555.23,128.03,9.306,25,91.12,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0924,"{""code_coverage_pct"": [88.3], ""memory_latency_ns"": [100], ""soc_block"": [""GPU""], ""transaction_count"": [20008]}",balanced,2048,8,64,16,4,1,1,1,1,850,1024,50
RUN_004620,RUN_004620.log,gpu_memory_stress,249213,uniform,light,write_through,O0,800,8,699.02,117.69,7.632,25,93.22,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0924,"{""code_coverage_pct"": [90.99], ""memory_latency_ns"": [100], ""soc_block"": [""GPU""], ""transaction_count"": [5041]}",balanced,2048,8,64,16,4,1,1,1,1,850,1024,50
RUN_004621,RUN_004621.log,memory_ecc_test,217556,random,latency_sensitive,write_back,O0,1200,4,734.75,187.14,7.428,50,93.97,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0925,"{""code_coverage_pct"": [92.16], ""memory_latency_ns"": [160], ""soc_block"": [""MEMORY""], ""transaction_count"": [22459]}",balanced,1024,8,32,8,64,0,1,1,1,800,64,100
RUN_004622,RUN_004622.log,memory_ecc_test,225475,random,latency_sensitive,write_back,O0,1200,4,656.78,186.36,8.395,50,94.84,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0925,"{""code_coverage_pct"": [89.18], ""memory_latency_ns"": [160], ""soc_block"": [""MEMORY""], ""transaction_count"": [16286]}",balanced,1024,8,32,8,64,0,1,1,1,800,64,100
RUN_004623,RUN_004623.log,memory_ecc_test,233394,random,latency_sensitive,write_back,O0,1200,4,580.99,163.68,7.762,50,96.25,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0925,"{""code_coverage_pct"": [93.59], ""memory_latency_ns"": [160], ""soc_block"": [""MEMORY""], ""transaction_count"": [12524]}",balanced,1024,8,32,8,64,0,1,1,1,800,64,100
RUN_004624,RUN_004624.log,memory_ecc_test,241313,random,latency_sensitive,write_back,O0,1200,4,762.98,186.0,9.214,50,88.39,Fail,ASSERTION_FAILURE,ASSERTION_SEQUENCE_MISMATCH,parsed_status_field,0.95,False,False,CFG_0925,"{""code_coverage_pct"": [85.51], ""error_code"": [""SVA-701""], ""event"": [""BURST_WINDOW_FULL""], ""memory_latency_ns"": [160], ""soc_block"": [""MEMORY""], ""transaction_count"": [14234]}",balanced,1024,8,32,8,64,0,1,1,1,800,64,100
RUN_004625,RUN_004625.log,memory_ecc_test,249232,random,latency_sensitive,write_back,O0,1200,4,666.88,182.03,8.645,50,93.97,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0925,"{""code_coverage_pct"": [91.58], ""memory_latency_ns"": [160], ""soc_block"": [""MEMORY""], ""transaction_count"": [10838]}",balanced,1024,8,32,8,64,0,1,1,1,800,64,100
RUN_004626,RUN_004626.log,cache_snoop_stress,217575,random,heavy,write_back,O2,600,4,627.62,195.81,9.048,25,95.36,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0926,"{""code_coverage_pct"": [89.56], ""memory_latency_ns"": [160], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [21262]}",balanced,256,8,128,8,8,0,1,1,0,750,256,100
RUN_004627,RUN_004627.log,cache_snoop_stress,225494,random,heavy,write_back,O2,600,4,804.22,195.83,9.035,25,92.96,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0926,"{""code_coverage_pct"": [94.2], ""memory_latency_ns"": [160], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [20708]}",balanced,256,8,128,8,8,0,1,1,0,750,256,100
RUN_004628,RUN_004628.log,cache_snoop_stress,233413,random,heavy,write_back,O2,600,4,537.63,190.37,8.043,25,89.06,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0926,"{""code_coverage_pct"": [88.65], ""memory_latency_ns"": [160], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [9403]}",balanced,256,8,128,8,8,0,1,1,0,750,256,100
RUN_004629,RUN_004629.log,cache_snoop_stress,241332,random,heavy,write_back,O2,600,4,553.02,196.35,6.733,25,90.98,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0926,"{""code_coverage_pct"": [92.41], ""memory_latency_ns"": [160], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [6281]}",balanced,256,8,128,8,8,0,1,1,0,750,256,100
RUN_004630,RUN_004630.log,cache_snoop_stress,249251,random,heavy,write_back,O2,600,4,864.25,174.31,7.475,25,92.91,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0926,"{""code_coverage_pct"": [93.4], ""memory_latency_ns"": [160], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [6769]}",balanced,256,8,128,8,8,0,1,1,0,750,256,100
RUN_004631,RUN_004631.log,pcie_link_stress,217594,random,medium,write_back,O3,600,4,671.93,230.66,8.163,75,97.69,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0927,"{""code_coverage_pct"": [94.46], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [18505]}",power_save,2048,2,256,4,16,0,0,0,1,850,64,150
RUN_004632,RUN_004632.log,pcie_link_stress,225513,random,medium,write_back,O3,600,4,630.66,222.13,8.702,75,93.49,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0927,"{""code_coverage_pct"": [87.95], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [22524]}",power_save,2048,2,256,4,16,0,0,0,1,850,64,150
RUN_004633,RUN_004633.log,pcie_link_stress,233432,random,medium,write_back,O3,600,4,684.86,222.46,6.357,75,94.9,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0927,"{""code_coverage_pct"": [90.24], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [11603]}",power_save,2048,2,256,4,16,0,0,0,1,850,64,150
RUN_004634,RUN_004634.log,pcie_link_stress,241351,random,medium,write_back,O3,600,4,579.04,227.49,7.664,75,94.6,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0927,"{""code_coverage_pct"": [91.12], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [13292]}",power_save,2048,2,256,4,16,0,0,0,1,850,64,150
RUN_004635,RUN_004635.log,pcie_link_stress,249270,random,medium,write_back,O3,600,4,666.99,230.18,7.581,75,93.94,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0927,"{""code_coverage_pct"": [86.43], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [24689]}",power_save,2048,2,256,4,16,0,0,0,1,850,64,150
RUN_004636,RUN_004636.log,noc_fabric_stress,217613,mixed,heavy,write_back,O2,800,2,664.19,126.74,7.83,25,96.9,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0928,"{""code_coverage_pct"": [90.17], ""memory_latency_ns"": [100], ""soc_block"": [""NOC""], ""transaction_count"": [21986]}",power_save,512,2,64,64,64,1,1,1,0,850,512,200
RUN_004637,RUN_004637.log,noc_fabric_stress,225532,mixed,heavy,write_back,O2,800,2,450.95,127.59,8.367,25,94.8,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0928,"{""code_coverage_pct"": [91.08], ""memory_latency_ns"": [100], ""soc_block"": [""NOC""], ""transaction_count"": [11964]}",power_save,512,2,64,64,64,1,1,1,0,850,512,200
RUN_004638,RUN_004638.log,noc_fabric_stress,233451,mixed,heavy,write_back,O2,800,2,499.93,121.88,5.59,25,92.78,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0928,"{""code_coverage_pct"": [89.92], ""memory_latency_ns"": [100], ""soc_block"": [""NOC""], ""transaction_count"": [23878]}",power_save,512,2,64,64,64,1,1,1,0,850,512,200
RUN_004639,RUN_004639.log,noc_fabric_stress,241370,mixed,heavy,write_back,O2,800,2,618.68,127.29,6.896,25,93.52,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0928,"{""code_coverage_pct"": [89.36], ""memory_latency_ns"": [100], ""soc_block"": [""NOC""], ""transaction_count"": [16501]}",power_save,512,2,64,64,64,1,1,1,0,850,512,200
RUN_004640,RUN_004640.log,noc_fabric_stress,249289,mixed,heavy,write_back,O2,800,2,828.14,143.11,7.095,25,95.97,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0928,"{""code_coverage_pct"": [89.81], ""memory_latency_ns"": [100], ""soc_block"": [""NOC""], ""transaction_count"": [7910]}",power_save,512,2,64,64,64,1,1,1,0,850,512,200
RUN_004641,RUN_004641.log,pcie_link_stress,217632,random,throughput_sensitive,write_through,O2,800,4,711.51,241.18,10.794,25,93.08,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0929,"{""code_coverage_pct"": [90.92], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [19594]}",balanced,256,2,128,32,8,1,1,1,0,800,512,10
RUN_004642,RUN_004642.log,pcie_link_stress,225551,random,throughput_sensitive,write_through,O2,800,4,720.24,233.73,4.197,25,91.34,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0929,"{""code_coverage_pct"": [90.74], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [5243]}",balanced,256,2,128,32,8,1,1,1,0,800,512,10
RUN_004643,RUN_004643.log,pcie_link_stress,233470,random,throughput_sensitive,write_through,O2,800,4,500.65,233.46,8.978,25,90.33,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0929,"{""code_coverage_pct"": [92.07], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [6278]}",balanced,256,2,128,32,8,1,1,1,0,800,512,10
RUN_004644,RUN_004644.log,pcie_link_stress,241389,random,throughput_sensitive,write_through,O2,800,4,608.56,227.13,6.66,25,92.53,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0929,"{""code_coverage_pct"": [93.35], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [20869]}",balanced,256,2,128,32,8,1,1,1,0,800,512,10
RUN_004645,RUN_004645.log,pcie_link_stress,249308,random,throughput_sensitive,write_through,O2,800,4,559.11,224.48,7.166,25,93.89,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0929,"{""code_coverage_pct"": [90.88], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [10670]}",balanced,256,2,128,32,8,1,1,1,0,800,512,10
RUN_004646,RUN_004646.log,axi_random_stress,217651,hotspot,latency_sensitive,write_back,O0,600,4,639.27,139.15,7.556,75,94.16,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0930,"{""code_coverage_pct"": [95.34], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [13234]}",balanced,1024,8,256,16,16,0,1,0,0,750,256,50
RUN_004647,RUN_004647.log,axi_random_stress,225570,hotspot,latency_sensitive,write_back,O0,600,4,556.23,123.17,8.478,75,91.09,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0930,"{""code_coverage_pct"": [93.99], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [7501]}",balanced,1024,8,256,16,16,0,1,0,0,750,256,50
RUN_004648,RUN_004648.log,axi_random_stress,233489,hotspot,latency_sensitive,write_back,O0,600,4,704.72,123.19,8.58,75,99.06,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0930,"{""code_coverage_pct"": [92.78], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [14542]}",balanced,1024,8,256,16,16,0,1,0,0,750,256,50
RUN_004649,RUN_004649.log,axi_random_stress,241408,hotspot,latency_sensitive,write_back,O0,600,4,617.22,125.86,7.592,75,91.27,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0930,"{""code_coverage_pct"": [91.25], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [21095]}",balanced,1024,8,256,16,16,0,1,0,0,750,256,50
RUN_004650,RUN_004650.log,axi_random_stress,249327,hotspot,latency_sensitive,write_back,O0,600,4,523.39,127.39,8.451,75,93.97,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0930,"{""code_coverage_pct"": [92.74], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [8567]}",balanced,1024,8,256,16,16,0,1,0,0,750,256,50
RUN_004651,RUN_004651.log,gpu_memory_stress,217670,mixed,light,write_through,O2,800,16,671.0,157.84,8.164,25,89.67,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0931,"{""code_coverage_pct"": [90.11], ""memory_latency_ns"": [130], ""soc_block"": [""GPU""], ""transaction_count"": [20321]}",balanced,1024,12,128,8,4,1,0,1,0,750,512,200
RUN_004652,RUN_004652.log,gpu_memory_stress,225589,mixed,light,write_through,O2,800,16,710.5,156.73,9.085,25,95.08,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0931,"{""code_coverage_pct"": [86.36], ""memory_latency_ns"": [130], ""soc_block"": [""GPU""], ""transaction_count"": [20429]}",balanced,1024,12,128,8,4,1,0,1,0,750,512,200
RUN_004653,RUN_004653.log,gpu_memory_stress,233508,mixed,light,write_through,O2,800,16,538.62,161.15,7.381,25,94.17,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0931,"{""code_coverage_pct"": [87.95], ""memory_latency_ns"": [130], ""soc_block"": [""GPU""], ""transaction_count"": [13944]}",balanced,1024,12,128,8,4,1,0,1,0,750,512,200
RUN_004654,RUN_004654.log,gpu_memory_stress,241427,mixed,light,write_through,O2,800,16,525.53,148.5,6.974,25,96.72,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0931,"{""code_coverage_pct"": [91.71], ""memory_latency_ns"": [130], ""soc_block"": [""GPU""], ""transaction_count"": [19385]}",balanced,1024,12,128,8,4,1,0,1,0,750,512,200
RUN_004655,RUN_004655.log,gpu_memory_stress,249346,mixed,light,write_through,O2,800,16,617.15,143.84,9.69,25,93.67,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0931,"{""code_coverage_pct"": [91.28], ""memory_latency_ns"": [130], ""soc_block"": [""GPU""], ""transaction_count"": [15313]}",balanced,1024,12,128,8,4,1,0,1,0,750,512,200
RUN_004656,RUN_004656.log,axi_random_stress,217689,hotspot,heavy,write_back,O0,1000,8,779.05,132.12,6.502,105,95.09,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0932,"{""code_coverage_pct"": [90.84], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [5613]}",power_save,256,6,32,64,8,0,0,1,1,750,64,200
RUN_004657,RUN_004657.log,axi_random_stress,225608,hotspot,heavy,write_back,O0,1000,8,602.85,128.06,7.678,105,96.37,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0932,"{""code_coverage_pct"": [90.55], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [21774]}",power_save,256,6,32,64,8,0,0,1,1,750,64,200
RUN_004658,RUN_004658.log,axi_random_stress,233527,hotspot,heavy,write_back,O0,1000,8,644.54,130.11,11.562,105,91.83,Fail,WATCHDOG_TIMEOUT,TIMING_MARGIN_COLLAPSE,parsed_status_field,0.95,False,False,CFG_0932,"{""code_coverage_pct"": [85.73], ""error_code"": [""WD-102""], ""event"": [""IRQ_BACKLOG_RISING""], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [22690]}",power_save,256,6,32,64,8,0,0,1,1,750,64,200
RUN_004659,RUN_004659.log,axi_random_stress,241446,hotspot,heavy,write_back,O0,1000,8,716.57,147.99,12.083,105,88.3,Fail,WATCHDOG_TIMEOUT,TIMING_MARGIN_COLLAPSE,parsed_status_field,0.95,False,False,CFG_0932,"{""code_coverage_pct"": [81.28], ""error_code"": [""WD-102""], ""event"": [""IRQ_BACKLOG_RISING""], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [9668]}",power_save,256,6,32,64,8,0,0,1,1,750,64,200
RUN_004660,RUN_004660.log,axi_random_stress,249365,hotspot,heavy,write_back,O0,1000,8,660.27,132.01,9.184,105,86.45,Fail,WATCHDOG_TIMEOUT,TIMING_MARGIN_COLLAPSE,parsed_status_field,0.95,False,False,CFG_0932,"{""code_coverage_pct"": [82.65], ""error_code"": [""WD-102""], ""event"": [""THERMAL_MARGIN_LOW""], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [9898]}",power_save,256,6,32,64,8,0,0,1,1,750,64,200
RUN_004661,RUN_004661.log,cache_snoop_stress,217708,burst,light,write_through,O2,800,4,701.36,224.16,9.179,75,97.31,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0933,"{""code_coverage_pct"": [91.35], ""memory_latency_ns"": [200], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [21973]}",balanced,1024,4,256,32,4,0,0,0,0,750,1024,10
RUN_004662,RUN_004662.log,cache_snoop_stress,225627,burst,light,write_through,O2,800,4,728.87,225.0,7.748,75,95.58,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0933,"{""code_coverage_pct"": [91.32], ""memory_latency_ns"": [200], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [20029]}",balanced,1024,4,256,32,4,0,0,0,0,750,1024,10
RUN_004663,RUN_004663.log,cache_snoop_stress,233546,burst,light,write_through,O2,800,4,658.9,222.95,12.026,75,92.56,Fail,NOC_DEADLOCK,NOC_CREDIT_STARVATION,parsed_status_field,0.95,False,False,CFG_0933,"{""code_coverage_pct"": [84.56], ""error_code"": [""NOC-431""], ""event"": [""THERMAL_MARGIN_LOW""], ""memory_latency_ns"": [200], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [17787]}",balanced,1024,4,256,32,4,0,0,0,0,750,1024,10
RUN_004664,RUN_004664.log,cache_snoop_stress,241465,burst,light,write_through,O2,800,4,706.22,222.48,12.245,75,86.83,Fail,NOC_DEADLOCK,NOC_CREDIT_STARVATION,parsed_status_field,0.95,False,False,CFG_0933,"{""code_coverage_pct"": [87.03], ""error_code"": [""NOC-431""], ""event"": [""IRQ_BACKLOG_RISING""], ""memory_latency_ns"": [200], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [18103]}",balanced,1024,4,256,32,4,0,0,0,0,750,1024,10
RUN_004665,RUN_004665.log,cache_snoop_stress,249384,burst,light,write_through,O2,800,4,598.96,222.17,6.683,75,95.9,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0933,"{""code_coverage_pct"": [91.89], ""memory_latency_ns"": [200], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [9113]}",balanced,1024,4,256,32,4,0,0,0,0,750,1024,10
RUN_004666,RUN_004666.log,dma_ring_stress,217727,uniform,latency_sensitive,write_back,O2,1000,4,906.3,245.99,10.228,75,87.19,Fail,ASSERTION_FAILURE,ASSERTION_SEQUENCE_MISMATCH,parsed_status_field,0.95,False,False,CFG_0934,"{""code_coverage_pct"": [87.19], ""error_code"": [""SVA-701""], ""event"": [""CREDIT_RETURN_DELAY""], ""memory_latency_ns"": [200], ""soc_block"": [""DMA""], ""transaction_count"": [7955]}",power_save,1024,6,64,4,16,0,1,0,1,800,1024,150
RUN_004667,RUN_004667.log,dma_ring_stress,225646,uniform,latency_sensitive,write_back,O2,1000,4,759.75,240.03,8.613,75,92.26,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0934,"{""code_coverage_pct"": [93.77], ""memory_latency_ns"": [200], ""soc_block"": [""DMA""], ""transaction_count"": [18319]}",power_save,1024,6,64,4,16,0,1,0,1,800,1024,150
RUN_004668,RUN_004668.log,dma_ring_stress,233565,uniform,latency_sensitive,write_back,O2,1000,4,733.2,238.41,8.855,75,95.39,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0934,"{""code_coverage_pct"": [91.62], ""memory_latency_ns"": [200], ""soc_block"": [""DMA""], ""transaction_count"": [22633]}",power_save,1024,6,64,4,16,0,1,0,1,800,1024,150
RUN_004669,RUN_004669.log,dma_ring_stress,241484,uniform,latency_sensitive,write_back,O2,1000,4,759.46,222.71,8.102,75,94.59,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0934,"{""code_coverage_pct"": [88.95], ""memory_latency_ns"": [200], ""soc_block"": [""DMA""], ""transaction_count"": [16282]}",power_save,1024,6,64,4,16,0,1,0,1,800,1024,150
RUN_004670,RUN_004670.log,dma_ring_stress,249403,uniform,latency_sensitive,write_back,O2,1000,4,651.47,217.57,7.57,75,92.26,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0934,"{""code_coverage_pct"": [90.13], ""memory_latency_ns"": [200], ""soc_block"": [""DMA""], ""transaction_count"": [14625]}",power_save,1024,6,64,4,16,0,1,0,1,800,1024,150
RUN_004671,RUN_004671.log,memory_ecc_test,217746,burst,throughput_sensitive,write_through,O0,1000,8,553.58,96.9,6.311,105,95.17,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0935,"{""code_coverage_pct"": [92.13], ""memory_latency_ns"": [70], ""soc_block"": [""MEMORY""], ""transaction_count"": [23863]}",power_save,256,6,64,64,64,0,0,0,1,850,512,200
